order_id,order_date,product_id,customer_segment,region,warehouse_id,quantity,unit_price,unit_cost,planned_delivery_days,actual_delivery_days,carrier,order_status,product_name,category,supplier,risk_tier,active_contract,contract_terms_target_on_time_rate,contract_terms_max_defect_rate,contract_terms_payment_terms,revenue,cost,profit,profit_margin,delivery_variance_days,delivery_status,contract_validation_flag
ORD00413,2026-02-13,P005,Healthcare,West,WH_LAX,102,78.19,58.47,5,7,Regional Carrier,Delivered,Disposable Cups,Food Service,EcoServe,Low,True,0.91,0.06,Net 45,7975.38,5963.94,2011.4400000000005,0.25220616447116007,2,Delayed,Pass
ORD00414,2026-03-25,P006,Distribution,South,WH_DAL,24,57.02,45.66,4,4,UPS,Delivered,Printer Toner,Office Supplies,InkLogic,Low,True,0.88,0.02,Net 60,1368.48,1095.84,272.6400000000001,0.19922834093300604,0,On Time,Pass
ORD00415,2026-03-27,P003,Education,Northeast,WH_NJ,58,60.05,37.8,3,3,FedEx,Delayed,Cleaning Wipes,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,3482.8999999999996,2192.3999999999996,1290.5,0.3705245628642798,0,On Time,Pass
ORD00416,2026-03-31,P007,Healthcare,Midwest,WH_CHI,93,50.18,40.08,6,6,UPS,Delivered,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,4666.74,3727.44,939.2999999999997,0.20127540852929449,0,On Time,Pass
ORD00417,2026-03-23,P002,Healthcare,Northeast,WH_NJ,79,29.84,17.04,4,4,DHL,Delayed,Nitrile Gloves,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,2357.36,1346.1599999999999,1011.2000000000003,0.4289544235924934,0,On Time,Pass
ORD00418,2026-01-22,P002,Government,West,WH_LAX,121,5.85,3.55,2,2,DHL,Delivered,Nitrile Gloves,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,707.8499999999999,429.54999999999995,278.29999999999995,0.39316239316239315,0,On Time,Pass
ORD00419,2026-02-02,P002,Retail,Midwest,WH_CHI,120,33.95,25.39,3,3,Regional Carrier,Delivered,Nitrile Gloves,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,4074.0000000000005,3046.8,1027.2000000000003,0.2521354933726068,0,On Time,Pass
ORD00420,2026-03-05,P007,Distribution,West,WH_LAX,19,33.15,25.65,6,9,UPS,Delivered,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,629.85,487.34999999999997,142.50000000000006,0.2262443438914028,3,Delayed,Pass
ORD00421,2026-01-21,P008,Retail,Midwest,WH_CHI,34,27.12,17.25,2,3,FedEx,Delivered,Face Masks,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,922.08,586.5,335.58000000000004,0.36393805309734517,1,Delayed,Pass
ORD00422,2026-02-13,P003,Healthcare,Northeast,WH_NJ,120,59.9,41.79,2,5,DHL,Delivered,Cleaning Wipes,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,7188.0,5014.8,2173.2,0.3023372287145242,3,Delayed,Pass
ORD00423,2026-03-18,P008,Government,Midwest,WH_CHI,82,75.68,45.0,5,5,UPS,Delivered,Face Masks,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,6205.76,3690.0,2515.76,0.4053911205073996,0,On Time,Pass
ORD00424,2026-01-07,P002,Healthcare,West,WH_LAX,35,78.08,51.57,6,6,Internal Fleet,Delivered,Nitrile Gloves,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,2732.7999999999997,1804.95,927.8499999999997,0.3395235655737704,0,On Time,Pass
ORD00425,2026-02-03,P005,Healthcare,West,WH_LAX,132,12.19,8.0,6,6,Regional Carrier,Delivered,Disposable Cups,Food Service,EcoServe,Low,True,0.91,0.06,Net 45,1609.08,1056.0,553.0799999999999,0.3437243642329778,0,On Time,Pass
ORD00426,2026-01-20,P001,Retail,West,WH_LAX,109,37.07,23.34,6,6,Regional Carrier,Delivered,Copy Paper,Office Supplies,NorthStar Paper,High,True,0.92,0.06,Net 60,4040.63,2544.06,1496.5700000000002,0.37038036147828435,0,On Time,Pass
ORD00427,2026-01-26,P002,Healthcare,Midwest,WH_CHI,68,17.81,11.2,2,4,Regional Carrier,Delivered,Nitrile Gloves,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,1211.08,761.5999999999999,449.48,0.3711398090960135,2,Delayed,Pass
ORD00428,2026-01-15,P005,Government,Northeast,WH_NJ,152,41.68,30.36,2,2,Internal Fleet,Delivered,Disposable Cups,Food Service,EcoServe,Low,True,0.91,0.06,Net 45,6335.36,4614.72,1720.6399999999994,0.27159309021113237,0,On Time,Pass
ORD00429,2026-02-19,P003,Government,West,WH_LAX,70,32.71,21.93,4,4,Regional Carrier,Delivered,Cleaning Wipes,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,2289.7000000000003,1535.1,754.6000000000004,0.3295628248242129,0,On Time,Pass
ORD00430,2026-03-01,P005,Education,South,WH_DAL,73,47.32,27.96,2,2,FedEx,Delayed,Disposable Cups,Food Service,EcoServe,Low,True,0.91,0.06,Net 45,3454.36,2041.0800000000002,1413.28,0.40912933220625525,0,On Time,Pass
ORD00431,2026-03-27,P006,Distribution,Northeast,WH_NJ,105,22.06,12.5,5,5,Internal Fleet,Delivered,Printer Toner,Office Supplies,InkLogic,Low,True,0.88,0.02,Net 60,2316.2999999999997,1312.5,1003.7999999999997,0.4333635539437896,0,On Time,Pass
ORD00432,2026-02-23,P008,Government,South,WH_DAL,77,27.41,18.0,2,2,Internal Fleet,Delivered,Face Masks,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,2110.57,1386.0,724.5700000000002,0.3433053630062022,0,On Time,Pass
ORD00433,2026-03-15,P003,Government,Midwest,WH_CHI,112,17.97,14.66,3,3,UPS,Delivered,Cleaning Wipes,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,2012.6399999999999,1641.92,370.7199999999998,0.18419588202559814,0,On Time,Pass
ORD00434,2026-01-17,P001,Retail,Northeast,WH_NJ,92,79.12,52.82,3,3,Internal Fleet,Delivered,Copy Paper,Office Supplies,NorthStar Paper,High,True,0.92,0.06,Net 60,7279.040000000001,4859.44,2419.6000000000013,0.33240647118301325,0,On Time,Pass
ORD00435,2026-02-03,P006,Retail,Midwest,WH_CHI,118,34.11,22.42,4,4,DHL,Delivered,Printer Toner,Office Supplies,InkLogic,Low,True,0.88,0.02,Net 60,4024.98,2645.5600000000004,1379.4199999999996,0.3427147464086777,0,On Time,Pass
ORD00436,2026-03-08,P008,Distribution,Midwest,WH_CHI,43,49.07,37.34,2,5,Regional Carrier,Delivered,Face Masks,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,2110.01,1605.6200000000001,504.3900000000001,0.23904626044426333,3,Delayed,Pass
ORD00437,2026-01-20,P003,Retail,Midwest,WH_CHI,58,47.2,27.25,4,6,Internal Fleet,Delivered,Cleaning Wipes,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,2737.6000000000004,1580.5,1157.1000000000004,0.4226694915254238,2,Delayed,Pass
ORD00438,2026-02-14,P007,Government,West,WH_LAX,146,54.11,38.12,5,5,FedEx,Delivered,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,7900.0599999999995,5565.5199999999995,2334.54,0.2955091480317871,0,On Time,Pass
ORD00439,2026-01-23,P005,Healthcare,Northeast,WH_NJ,85,51.37,37.7,5,5,FedEx,Delivered,Disposable Cups,Food Service,EcoServe,Low,True,0.91,0.06,Net 45,4366.45,3204.5000000000005,1161.9499999999994,0.2661086237103366,0,On Time,Pass
ORD00440,2026-02-20,P006,Retail,South,WH_DAL,92,60.93,48.66,4,6,FedEx,Delivered,Printer Toner,Office Supplies,InkLogic,Low,True,0.88,0.02,Net 60,5605.56,4476.719999999999,1128.840000000001,0.20137863121614985,2,Delayed,Pass
ORD00441,2026-02-13,P005,Education,West,WH_LAX,118,68.21,53.32,2,2,UPS,Delivered,Disposable Cups,Food Service,EcoServe,Low,True,0.91,0.06,Net 45,8048.779999999999,6291.76,1757.0199999999986,0.21829643747251123,0,On Time,Pass
ORD00442,2026-01-18,P005,Education,Northeast,WH_NJ,121,25.21,16.7,2,2,UPS,Delivered,Disposable Cups,Food Service,EcoServe,Low,True,0.91,0.06,Net 45,3050.4100000000003,2020.6999999999998,1029.7100000000005,0.3375644585481953,0,On Time,Pass
ORD00443,2026-02-26,P004,Government,Northeast,WH_NJ,90,61.96,48.59,2,7,Internal Fleet,Delivered,Paper Towels,Janitorial,DaxPro,High,True,0.94,0.05,Net 45,5576.4,4373.1,1203.2999999999993,0.21578437701743047,5,Delayed,Review Needed
ORD00444,2026-01-21,P002,Distribution,West,WH_LAX,53,35.25,26.82,6,11,Internal Fleet,Delivered,Nitrile Gloves,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,1868.25,1421.46,446.78999999999996,0.23914893617021274,5,Delayed,Pass
ORD00445,2026-01-04,P003,Healthcare,South,WH_DAL,91,67.77,41.84,5,5,FedEx,Delivered,Cleaning Wipes,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,6167.07,3807.4400000000005,2359.629999999999,0.3826176774383945,0,On Time,Pass
ORD00446,2026-02-16,P004,Education,West,WH_LAX,94,66.76,45.82,2,4,FedEx,Delivered,Paper Towels,Janitorial,DaxPro,High,True,0.94,0.05,Net 45,6275.4400000000005,4307.08,1968.3600000000006,0.3136608747753146,2,Delayed,Review Needed
ORD00447,2026-01-31,P006,Distribution,Northeast,WH_NJ,121,38.46,31.13,5,6,Internal Fleet,Delivered,Printer Toner,Office Supplies,InkLogic,Low,True,0.88,0.02,Net 60,4653.66,3766.73,886.9299999999998,0.19058762350494016,1,Delayed,Pass
ORD00448,2026-03-12,P006,Healthcare,West,WH_LAX,37,67.82,42.04,2,3,DHL,Delivered,Printer Toner,Office Supplies,InkLogic,Low,True,0.88,0.02,Net 60,2509.3399999999997,1555.48,953.8599999999997,0.380123857269242,1,Delayed,Pass
ORD00449,2026-01-04,P007,Healthcare,Midwest,WH_CHI,74,69.04,52.51,3,3,UPS,Delivered,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,5108.96,3885.74,1223.2200000000003,0.2394264194669757,0,On Time,Pass
ORD00450,2026-03-24,P004,Education,South,WH_DAL,84,53.87,37.09,2,2,Regional Carrier,Delivered,Paper Towels,Janitorial,DaxPro,High,True,0.94,0.05,Net 45,4525.08,3115.5600000000004,1409.5199999999995,0.31149062558010016,0,On Time,Pass
ORD00451,2026-01-17,P003,Healthcare,Midwest,WH_CHI,135,23.93,18.36,4,4,DHL,Delivered,Cleaning Wipes,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,3230.55,2478.6,751.9500000000003,0.23276222315085673,0,On Time,Pass
ORD00452,2026-02-24,P007,Government,West,WH_LAX,50,23.9,16.16,6,6,Internal Fleet,Delivered,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,1195.0,808.0,387.0,0.3238493723849372,0,On Time,Pass
ORD00453,2026-02-20,P002,Distribution,Midwest,WH_CHI,137,79.96,64.84,4,4,Internal Fleet,Delivered,Nitrile Gloves,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,10954.519999999999,8883.08,2071.4399999999987,0.18909454727363673,0,On Time,Pass
ORD00454,2026-03-24,P005,Retail,West,WH_LAX,115,41.13,26.36,4,4,DHL,Delivered,Disposable Cups,Food Service,EcoServe,Low,True,0.91,0.06,Net 45,4729.950000000001,3031.4,1698.5500000000006,0.35910527595429137,0,On Time,Pass
ORD00455,2026-02-05,P005,Healthcare,West,WH_LAX,1,16.24,12.29,2,2,Internal Fleet,Delivered,Disposable Cups,Food Service,EcoServe,Low,True,0.91,0.06,Net 45,16.24,12.29,3.9499999999999993,0.24322660098522164,0,On Time,Pass
ORD00456,2026-02-21,P006,Retail,South,WH_DAL,160,54.16,44.37,4,4,Regional Carrier,Delivered,Printer Toner,Office Supplies,InkLogic,Low,True,0.88,0.02,Net 60,8665.599999999999,7099.2,1566.3999999999987,0.1807607090103396,0,On Time,Pass
ORD00457,2026-02-21,P007,Distribution,Midwest,WH_CHI,115,58.11,40.94,3,3,DHL,Delivered,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,6682.65,4708.099999999999,1974.5500000000002,0.2954741008432284,0,On Time,Pass
ORD00458,2026-01-29,P008,Distribution,West,WH_LAX,165,27.51,16.39,6,7,UPS,Delivered,Face Masks,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,4539.150000000001,2704.35,1834.8000000000006,0.4042166484914577,1,Delayed,Pass
ORD00459,2026-02-07,P002,Healthcare,Northeast,WH_NJ,106,60.57,45.17,6,6,UPS,Delayed,Nitrile Gloves,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,6420.42,4788.02,1632.3999999999996,0.25425127951130916,0,On Time,Pass
ORD00460,2026-03-29,P006,Healthcare,Midwest,WH_CHI,89,31.65,23.77,4,4,Regional Carrier,Delayed,Printer Toner,Office Supplies,InkLogic,Low,True,0.88,0.02,Net 60,2816.85,2115.5299999999997,701.3200000000002,0.24897314375987367,0,On Time,Pass
ORD00461,2026-02-12,P006,Distribution,West,WH_LAX,53,27.05,21.09,5,5,FedEx,Delivered,Printer Toner,Office Supplies,InkLogic,Low,True,0.88,0.02,Net 60,1433.65,1117.77,315.8800000000001,0.22033271719038824,0,On Time,Pass
ORD00462,2026-03-23,P002,Healthcare,Northeast,WH_NJ,70,42.54,33.36,5,5,Internal Fleet,Delivered,Nitrile Gloves,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,2977.7999999999997,2335.2,642.5999999999999,0.2157968970380818,0,On Time,Pass
ORD00463,2026-02-08,P007,Healthcare,Midwest,WH_CHI,86,15.3,9.24,5,5,Internal Fleet,Delivered,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,1315.8,794.64,521.16,0.396078431372549,0,On Time,Pass
ORD00464,2026-02-28,P003,Healthcare,West,WH_LAX,128,63.42,43.23,3,3,DHL,Delivered,Cleaning Wipes,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,8117.76,5533.44,2584.3200000000006,0.31835383159886477,0,On Time,Pass
ORD00465,2026-03-23,P001,Government,Midwest,WH_CHI,45,25.51,19.27,3,3,Internal Fleet,Delivered,Copy Paper,Office Supplies,NorthStar Paper,High,True,0.92,0.06,Net 60,1147.95,867.15,280.80000000000007,0.2446099568796551,0,On Time,Pass
ORD00466,2026-01-21,P008,Healthcare,Midwest,WH_CHI,72,51.09,36.84,5,5,Regional Carrier,Delivered,Face Masks,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,3678.4800000000005,2652.4800000000005,1026.0,0.278919553728714,0,On Time,Pass
ORD00467,2026-03-03,P007,Retail,Midwest,WH_CHI,58,45.03,33.65,2,2,DHL,Delivered,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,2611.7400000000002,1951.6999999999998,660.0400000000004,0.25272040861647804,0,On Time,Pass
ORD00468,2026-03-09,P004,Retail,Midwest,WH_CHI,91,52.0,32.09,4,7,DHL,Delivered,Paper Towels,Janitorial,DaxPro,High,True,0.94,0.05,Net 45,4732.0,2920.1900000000005,1811.8099999999995,0.38288461538461527,3,Delayed,Review Needed
ORD00469,2026-01-17,P002,Distribution,Northeast,WH_NJ,87,49.15,29.25,2,2,DHL,Delivered,Nitrile Gloves,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,4276.05,2544.75,1731.3000000000002,0.404883011190234,0,On Time,Pass
ORD00470,2026-02-07,P008,Government,West,WH_LAX,127,71.6,58.62,4,7,Regional Carrier,Delivered,Face Masks,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,9093.199999999999,7444.74,1648.4599999999991,0.18128491620111725,3,Delayed,Pass
ORD00471,2026-02-15,P004,Government,South,WH_DAL,81,6.43,3.93,3,3,UPS,Delivered,Paper Towels,Janitorial,DaxPro,High,True,0.94,0.05,Net 45,520.8299999999999,318.33000000000004,202.4999999999999,0.3888024883359252,0,On Time,Pass
ORD00472,2026-01-03,P003,Education,Midwest,WH_CHI,81,58.33,44.56,5,5,DHL,Delivered,Cleaning Wipes,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,4724.73,3609.36,1115.3699999999994,0.2360706326075775,0,On Time,Pass
ORD00473,2026-03-10,P001,Retail,Midwest,WH_CHI,36,54.02,30.0,2,3,Regional Carrier,Delivered,Copy Paper,Office Supplies,NorthStar Paper,High,True,0.92,0.06,Net 60,1944.72,1080.0,864.72,0.44465012958163647,1,Delayed,Review Needed
ORD00474,2026-02-26,P007,Distribution,Midwest,WH_CHI,55,23.96,17.72,3,4,FedEx,Delivered,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,1317.8,974.5999999999999,343.20000000000005,0.26043405676126885,1,Delayed,Pass
ORD00475,2026-02-08,P007,Distribution,Midwest,WH_CHI,56,25.25,18.02,3,3,Regional Carrier,Delivered,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,1414.0,1009.12,404.88,0.2863366336633663,0,On Time,Pass
ORD00476,2026-01-14,P002,Retail,West,WH_LAX,89,63.86,43.71,6,6,UPS,Delivered,Nitrile Gloves,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,5683.54,3890.19,1793.35,0.31553398058252424,0,On Time,Pass
ORD00477,2026-02-03,P004,Government,West,WH_LAX,102,27.15,15.22,5,5,UPS,Delivered,Paper Towels,Janitorial,DaxPro,High,True,0.94,0.05,Net 45,2769.2999999999997,1552.44,1216.8599999999997,0.4394106813996316,0,On Time,Pass
ORD00478,2026-03-30,P008,Healthcare,West,WH_LAX,94,5.21,3.81,2,2,Internal Fleet,Delivered,Face Masks,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,489.74,358.14,131.60000000000002,0.2687140115163148,0,On Time,Pass
ORD00479,2026-03-27,P008,Retail,South,WH_DAL,113,63.46,36.19,2,2,DHL,Delivered,Face Masks,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,7170.9800000000005,4089.47,3081.5100000000007,0.4297195083517177,0,On Time,Pass
ORD00480,2026-03-24,P004,Education,Northeast,WH_NJ,157,24.81,13.98,3,3,FedEx,Delivered,Paper Towels,Janitorial,DaxPro,High,True,0.94,0.05,Net 45,3895.1699999999996,2194.86,1700.3099999999995,0.4365175332527206,0,On Time,Pass
ORD00481,2026-02-07,P006,Government,West,WH_LAX,51,60.39,34.76,2,2,FedEx,Delivered,Printer Toner,Office Supplies,InkLogic,Low,True,0.88,0.02,Net 60,3079.89,1772.76,1307.1299999999999,0.424408014571949,0,On Time,Pass
ORD00482,2026-01-18,P003,Education,West,WH_LAX,137,72.09,58.24,4,4,FedEx,Cancelled,Cleaning Wipes,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,9876.33,7978.88,1897.4499999999998,0.19212095991122208,0,On Time,Pass
ORD00483,2026-02-17,P006,Retail,South,WH_DAL,99,35.06,28.39,4,4,Regional Carrier,Delivered,Printer Toner,Office Supplies,InkLogic,Low,True,0.88,0.02,Net 60,3470.94,2810.61,660.3299999999999,0.19024529378208782,0,On Time,Pass
ORD00484,2026-03-30,P008,Healthcare,Northeast,WH_NJ,136,13.48,9.95,2,2,UPS,Delayed,Face Masks,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,1833.28,1353.1999999999998,480.08000000000015,0.2618694362017805,0,On Time,Pass
ORD00485,2026-01-14,P007,Distribution,Northeast,WH_NJ,59,55.88,33.47,5,5,DHL,Delivered,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,3296.92,1974.73,1322.19,0.40103793843951324,0,On Time,Pass
ORD00486,2026-03-20,P001,Government,South,WH_DAL,44,74.03,42.97,5,5,Regional Carrier,Delivered,Copy Paper,Office Supplies,NorthStar Paper,High,True,0.92,0.06,Net 60,3257.32,1890.6799999999998,1366.6400000000003,0.41955963798460094,0,On Time,Pass
ORD00487,2026-01-06,P002,Education,West,WH_LAX,88,5.93,4.65,6,8,Internal Fleet,Delivered,Nitrile Gloves,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,521.8399999999999,409.20000000000005,112.63999999999987,0.21585160202360856,2,Delayed,Pass
ORD00488,2026-03-14,P004,Distribution,West,WH_LAX,25,44.23,32.69,2,2,Regional Carrier,Delivered,Paper Towels,Janitorial,DaxPro,High,True,0.94,0.05,Net 45,1105.75,817.25,288.5,0.26090888537191953,0,On Time,Pass
ORD00489,2026-03-26,P004,Education,Northeast,WH_NJ,122,54.78,39.62,3,8,Internal Fleet,Delivered,Paper Towels,Janitorial,DaxPro,High,True,0.94,0.05,Net 45,6683.16,4833.639999999999,1849.5200000000004,0.2767433369843009,5,Delayed,Review Needed
ORD00490,2026-03-20,P001,Healthcare,Midwest,WH_CHI,37,42.92,29.04,5,5,UPS,Delivered,Copy Paper,Office Supplies,NorthStar Paper,High,True,0.92,0.06,Net 60,1588.04,1074.48,513.56,0.32339235787511644,0,On Time,Pass
ORD00491,2026-01-10,P008,Healthcare,West,WH_LAX,55,29.82,18.64,6,6,UPS,Delayed,Face Masks,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,1640.1,1025.2,614.8999999999999,0.37491616364855795,0,On Time,Pass
ORD00492,2026-03-12,P007,Healthcare,Northeast,WH_NJ,78,10.91,7.31,6,6,Regional Carrier,Delivered,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,850.98,570.18,280.80000000000007,0.3299725022914758,0,On Time,Pass
ORD00493,2026-01-12,P008,Education,Northeast,WH_NJ,85,13.9,9.51,2,2,FedEx,Delivered,Face Masks,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,1181.5,808.35,373.15,0.31582733812949637,0,On Time,Pass
ORD00494,2026-02-21,P007,Distribution,Midwest,WH_CHI,30,46.18,35.7,6,7,Internal Fleet,Delivered,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,1385.4,1071.0,314.4000000000001,0.2269380684278909,1,Delayed,Pass
ORD00495,2026-03-23,P005,Government,South,WH_DAL,118,76.28,49.44,2,5,UPS,Delivered,Disposable Cups,Food Service,EcoServe,Low,True,0.91,0.06,Net 45,9001.04,5833.92,3167.120000000001,0.35186156266387003,3,Delayed,Pass
ORD00496,2026-02-28,P006,Education,Northeast,WH_NJ,101,58.69,34.09,3,3,FedEx,Delivered,Printer Toner,Office Supplies,InkLogic,Low,True,0.88,0.02,Net 60,5927.69,3443.09,2484.5999999999995,0.4191514738456295,0,On Time,Pass
ORD00497,2026-02-13,P006,Distribution,West,WH_LAX,122,44.15,32.65,2,2,UPS,Delivered,Printer Toner,Office Supplies,InkLogic,Low,True,0.88,0.02,Net 60,5386.3,3983.2999999999997,1403.0000000000005,0.260475651189128,0,On Time,Pass
ORD00498,2026-03-05,P003,Retail,Northeast,WH_NJ,84,24.07,14.51,2,2,Regional Carrier,Delivered,Cleaning Wipes,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,2021.88,1218.84,803.0400000000002,0.39717490652264237,0,On Time,Pass
ORD00499,2026-01-28,P008,Education,South,WH_DAL,84,13.08,8.66,6,7,FedEx,Delivered,Face Masks,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,1098.72,727.44,371.28,0.33792048929663604,1,Delayed,Pass
ORD00500,2026-02-27,P008,Government,South,WH_DAL,74,5.33,3.99,6,6,Regional Carrier,Delivered,Face Masks,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,394.42,295.26,99.16000000000003,0.25140712945591,0,On Time,Pass
ORD00501,2026-03-16,P008,Distribution,South,WH_DAL,52,18.02,13.88,2,2,Regional Carrier,Delayed,Face Masks,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,937.04,721.76,215.27999999999997,0.2297447280799112,0,On Time,Pass
ORD00502,2026-03-26,P006,Government,Northeast,WH_NJ,33,78.46,62.56,3,3,DHL,Delivered,Printer Toner,Office Supplies,InkLogic,Low,True,0.88,0.02,Net 60,2589.18,2064.48,524.6999999999998,0.20265103237318374,0,On Time,Pass
ORD00503,2026-02-20,P006,Government,West,WH_LAX,41,65.36,38.39,6,6,Internal Fleet,Delivered,Printer Toner,Office Supplies,InkLogic,Low,True,0.88,0.02,Net 60,2679.7599999999998,1573.99,1105.7699999999998,0.41263769889840873,0,On Time,Pass
ORD00504,2026-02-08,P006,Healthcare,South,WH_DAL,4,20.73,15.4,4,6,UPS,Delivered,Printer Toner,Office Supplies,InkLogic,Low,True,0.88,0.02,Net 60,82.92,61.6,21.32,0.25711529184756393,2,Delayed,Pass
ORD00505,2026-03-25,P003,Retail,West,WH_LAX,82,62.06,43.55,6,6,Internal Fleet,Delayed,Cleaning Wipes,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,5088.92,3571.1,1517.8200000000002,0.29825974863035776,0,On Time,Pass
ORD00506,2026-03-27,P007,Government,West,WH_LAX,76,65.62,45.35,2,4,Regional Carrier,Delivered,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,4987.120000000001,3446.6,1540.520000000001,0.3088997256933863,2,Delayed,Pass
ORD00507,2026-01-19,P001,Healthcare,Midwest,WH_CHI,56,25.02,19.07,4,4,DHL,Delivered,Copy Paper,Office Supplies,NorthStar Paper,High,True,0.92,0.06,Net 60,1401.12,1067.92,333.1999999999998,0.2378097521982413,0,On Time,Pass
ORD00508,2026-01-19,P001,Healthcare,West,WH_LAX,114,61.52,34.37,5,5,FedEx,Delivered,Copy Paper,Office Supplies,NorthStar Paper,High,True,0.92,0.06,Net 60,7013.280000000001,3918.18,3095.100000000001,0.44131989596879073,0,On Time,Pass
ORD00509,2026-03-20,P004,Healthcare,Northeast,WH_NJ,80,43.32,33.15,4,4,FedEx,Delivered,Paper Towels,Janitorial,DaxPro,High,True,0.94,0.05,Net 45,3465.6,2652.0,813.5999999999999,0.23476454293628807,0,On Time,Pass
ORD00510,2026-02-18,P007,Education,Northeast,WH_NJ,79,77.44,43.72,4,4,UPS,Delivered,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,6117.76,3453.88,2663.88,0.43543388429752067,0,On Time,Pass
ORD00511,2026-03-21,P008,Education,South,WH_DAL,79,61.63,42.99,6,6,UPS,Delivered,Face Masks,Healthcare Supplies,SafeHands,Low,True,0.87,0.03,Net 30,4868.77,3396.21,1472.5600000000004,0.30245010546811624,0,On Time,Pass
ORD00512,2026-01-25,P005,Healthcare,Northeast,WH_NJ,108,78.76,44.9,3,3,Internal Fleet,Delivered,Disposable Cups,Food Service,EcoServe,Low,True,0.91,0.06,Net 45,8506.08,4849.2,3656.88,0.4299136617572372,0,On Time,Pass
ORD00513,2026-01-16,P007,Government,Midwest,WH_CHI,42,25.93,16.11,3,3,Internal Fleet,Delivered,Trash Bags,Janitorial,CleanPro,Medium,True,0.92,0.04,Net 45,1089.06,676.62,412.43999999999994,0.37871191669880444,0,On Time,Pass
ORD00514,2026-02-02,P001,Government,West,WH_LAX,69,58.23,34.46,3,3,DHL,Delivered,Copy Paper,Office Supplies,NorthStar Paper,High,True,0.92,0.06,Net 60,4017.87,2377.7400000000002,1640.1299999999997,0.40820882706508665,0,On Time,Pass
ORD00515,2026-03-18,P001,Government,West,WH_LAX,81,64.24,44.87,2,5,DHL,Delivered,Copy Paper,Office Supplies,NorthStar Paper,High,True,0.92,0.06,Net 60,5203.44,3634.47,1568.9699999999998,0.3015255292652553,3,Delayed,Review Needed
